match_id,datum_zapasu,domaci_tym,hoste_tym,goly_domaci,goly_hoste,kurz_domaci,kurz_remiza,kurz_hoste,domaci_hraci,hoste_hraci,elo_domaci,elo_hoste,elo_rozdil,forma_tymu_domaci,forma_tymu_hoste,domaci_dane_goly,domaci_dostane_goly,hoste_dane_goly,hoste_dostane_goly,domaci_forma_doma,hoste_forma_venku,h2h_uspesnost_domacich,domaci_ocekavane_goly,hoste_ocekavane_goly,domaci_forma_brankare,hoste_forma_brankare
10485799,2023-04-06,TSV Hannover Burgdorf,Füchse Berlin,32,33,4.5,9.0,1.37,"[{'jmeno': 'Dario Quenstedt', 'uspesnost_zakroku_procenta': 11.8, 'zakroky': 2, 'strely_proti': 17}, {'jmeno': 'Evgeni Pevnov', 'goly': 1}, {'jmeno': 'Ilija Brozovic', 'goly': 3}, {'jmeno': 'Marian Michalczik', 'goly': 0}, {'jmeno': 'Domenico Ebner', 'uspesnost_zakroku_procenta': 32.0, 'zakroky': 8, 'strely_proti': 25}, {'jmeno': 'Hannes Feise', 'goly': 2}, {'jmeno': 'Vincent Buchner', 'goly': 4}, {'jmeno': 'Branko Vujovic', 'goly': 2}, {'jmeno': 'Maximilian Gerbl', 'goly': 3}, {'jmeno': 'Uladzislau Kulesh', 'goly': 4}, {'jmeno': 'Veit Mavers', 'goly': 2}, {'jmeno': 'Petar Juric', 'goly': 0}, {'jmeno': 'Martin Hanne', 'goly': 4}, {'jmeno': 'Renars Uscins', 'goly': 2}, {'jmeno': 'Justus Fischer', 'goly': 5}, {'jmeno': 'Luc Depping', 'goly': 0}, {'jmeno': 'Christian Prokop', 'goly': 0}]","[{'jmeno': 'Robert Weber', 'goly': 11}, {'jmeno': 'Fabian Wiede', 'goly': 3}, {'jmeno': 'Paul Drux', 'goly': 1}, {'jmeno': 'Milos Vujovic', 'goly': 0}, {'jmeno': 'Marko Kopljar', 'goly': 0}, {'jmeno': 'Max Darj', 'goly': 0}, {'jmeno': 'Mijajlo Marsenic', 'goly': 2}, {'jmeno': 'Viktor Kireev', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Lasse Bredekjaer Andersson', 'goly': 5}, {'jmeno': 'Jacob Holm', 'goly': 1}, {'jmeno': 'Dejan Milosavljev', 'uspesnost_zakroku_procenta': 28.6, 'zakroky': 12, 'strely_proti': 42}, {'jmeno': 'Mathias Gidsel', 'goly': 4}, {'jmeno': 'Nils Lichtlein', 'goly': 2}, {'jmeno': 'Tim Freihofer', 'goly': 4}, {'jmeno': 'Matthes Langhoff', 'goly': 0}, {'jmeno': 'Francisco Pereira', 'goly': 0}, {'jmeno': 'Jaron Siewert', 'goly': 0}]",1558.2371399916997,1676.038821128271,-67.80168113657123,0.6,0.8,30.4,29.8,33.4,31.6,0.8,0.6,0.4,30.433333333333334,34.449999999999996,28.7,36.0
10498047,2023-04-06,Bergischer HC,SC Magdeburg,34,38,8.0,13.0,1.16,"[{'jmeno': 'Fabian Gutbrod', 'goly': 0}, {'jmeno': 'Csaba Szucs', 'goly': 0}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 5.9, 'zakroky': 1, 'strely_proti': 17}, {'jmeno': ""Djibril M'Bengue"", 'goly': 0}, {'jmeno': 'Noah Beyer', 'goly': 7}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 24.1, 'zakroky': 7, 'strely_proti': 29}, {'jmeno': 'Linus Arnesson', 'goly': 7}, {'jmeno': 'Lukas Stutzke', 'goly': 1}, {'jmeno': 'Tim Nothdurft', 'goly': 0}, {'jmeno': 'Tomas Babak', 'goly': 1}, {'jmeno': 'Frederik Ladefoged', 'goly': 2}, {'jmeno': 'Alexander Weck', 'goly': 2}, {'jmeno': 'Isak Persson', 'goly': 4}, {'jmeno': 'Tom Kåre Nikolaisen', 'goly': 1}, {'jmeno': 'Elias Scholtes', 'goly': 9}, {'jmeno': 'Tobias Schmitz', 'goly': 0}, {'jmeno': 'Jamal Naji', 'goly': 0}]","[{'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Matthias Musche', 'goly': 2}, {'jmeno': 'Marko Bezjak', 'goly': 0}, {'jmeno': 'Vladan Lipovina', 'goly': 0}, {'jmeno': 'Lukas Mertens', 'goly': 1}, {'jmeno': 'Michael Damgaard', 'goly': 10}, {'jmeno': 'Daniel Pettersson', 'goly': 1}, {'jmeno': 'Oscar Bergendahl', 'goly': 2}, {'jmeno': ""Christian O'Sullivan"", 'goly': 2}, {'jmeno': 'Kay Smits', 'goly': 14}, {'jmeno': 'Piotr Chrapkowski', 'goly': 0}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 2}, {'jmeno': 'Nikola Portner', 'uspesnost_zakroku_procenta': 21.7, 'zakroky': 5, 'strely_proti': 23}, {'jmeno': 'Lucas Meister', 'goly': 0}, {'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 4, 'strely_proti': 20}, {'jmeno': 'Yves Grafenhorst', 'goly': 0}]",1490.5470080566156,1705.7281566631116,-165.18114860649598,0.4,0.4,29.4,28.6,32.4,29.8,0.6,0.4,0.2,37.03333333333334,32.65,34.9,29.3
10485806,2023-04-06,Frisch Auf Göppingen,HSG Wetzlar,26,28,1.35,9.5,4.75,"[{'jmeno': 'Tim Kneule', 'goly': 0}, {'jmeno': 'Marcel Schiller', 'goly': 9}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 2, 'strely_proti': 10}, {'jmeno': 'David Schmidt', 'goly': 2}, {'jmeno': 'Till Hermann', 'goly': 2}, {'jmeno': 'Blaz Blagotinsek', 'goly': 0}, {'jmeno': 'Marin Sego', 'uspesnost_zakroku_procenta': 20.8, 'zakroky': 5, 'strely_proti': 24}, {'jmeno': 'Sebastian Heymann', 'goly': 0}, {'jmeno': 'Kresimir Kozina', 'goly': 2}, {'jmeno': 'Tobias Ellebaek', 'goly': 0}, {'jmeno': 'Jaka Malus', 'goly': 1}, {'jmeno': 'Gilberto Duarte Brito', 'goly': 0}, {'jmeno': 'Josip Sarac', 'goly': 3}, {'jmeno': 'Axel Goller', 'goly': 3}, {'jmeno': 'Jon Lindenchrone', 'goly': 4}, {'jmeno': 'Stefan Klaus', 'goly': 0}]","[{'jmeno': 'Erik Schmidt', 'goly': 2}, {'jmeno': 'Lars Weissgerber', 'goly': 0}, {'jmeno': 'Stefan Cavor', 'goly': 3}, {'jmeno': 'Emil Mellegard', 'goly': 0}, {'jmeno': 'Till Klimpke', 'uspesnost_zakroku_procenta': 30.0, 'zakroky': 3, 'strely_proti': 10}, {'jmeno': 'Magnus Fredriksen', 'goly': 2}, {'jmeno': 'Jovica Nikolic', 'goly': 1}, {'jmeno': 'Jonas Schelker', 'goly': 0}, {'jmeno': 'Filip Kuzmanovski', 'goly': 0}, {'jmeno': 'Lenny Rubin', 'goly': 6}, {'jmeno': 'Domen Novak', 'goly': 7}, {'jmeno': 'Nikita Pliuto', 'goly': 0}, {'jmeno': 'Hendrik Wagner', 'goly': 4}, {'jmeno': 'Adam Nyfjall', 'goly': 1}, {'jmeno': 'Anadin Suljakovic', 'uspesnost_zakroku_procenta': 34.5, 'zakroky': 10, 'strely_proti': 29}, {'jmeno': 'Lukas Becher', 'goly': 2}]",1543.033814083264,1532.8995301051457,60.13428397811822,0.4,0.4,28.2,26.2,26.4,27.0,0.4,0.4,0.6,29.2,28.866666666666664,34.7,30.6
10485797,2023-04-09,Bergischer HC,HSV Hamburg,37,34,1.85,7.5,2.6,"[{'jmeno': 'Fabian Gutbrod', 'goly': 0}, {'jmeno': 'Csaba Szucs', 'goly': 0}, {'jmeno': 'Christopher Rudeck', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 9}, {'jmeno': 'Arnor Thor Gunnarsson', 'goly': 0}, {'jmeno': ""Djibril M'Bengue"", 'goly': 2}, {'jmeno': 'Noah Beyer', 'goly': 5}, {'jmeno': 'Peter Johannesson', 'uspesnost_zakroku_procenta': 29.4, 'zakroky': 10, 'strely_proti': 34}, {'jmeno': 'Linus Arnesson', 'goly': 5}, {'jmeno': 'Tim Nothdurft', 'goly': 0}, {'jmeno': 'Tomas Babak', 'goly': 4}, {'jmeno': 'Simen Schonningsen', 'goly': 0}, {'jmeno': 'Frederik Ladefoged', 'goly': 8}, {'jmeno': 'Alexander Weck', 'goly': 4}, {'jmeno': 'Isak Persson', 'goly': 6}, {'jmeno': 'Tom Kåre Nikolaisen', 'goly': 0}, {'jmeno': 'Elias Scholtes', 'goly': 3}]","[{'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 15.4, 'zakroky': 2, 'strely_proti': 13}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 27.3, 'zakroky': 9, 'strely_proti': 33}, {'jmeno': 'Nicolai Theilinger', 'goly': 2}, {'jmeno': 'Tobias Schimmelbauer', 'goly': 0}, {'jmeno': 'Casper Mortensen', 'goly': 5}, {'jmeno': 'Azat Valiullin', 'goly': 0}, {'jmeno': 'Thies Bergemann', 'goly': 0}, {'jmeno': 'Niklas Weller', 'goly': 5}, {'jmeno': 'Dominik Axmann', 'goly': 2}, {'jmeno': 'Leif Tissier', 'goly': 3}, {'jmeno': 'Dani Baijens', 'goly': 9}, {'jmeno': 'Andreas Magaard', 'goly': 2}, {'jmeno': 'Frederik Bo Andersen', 'goly': 6}, {'jmeno': 'Levin Unbehaun', 'goly': 0}, {'jmeno': 'Torsten Jansen', 'goly': 0}]",1484.972766504374,1527.5109976162694,7.461768888104643,0.4,0.75,30.2,30.0,31.75,29.75,0.4,1.0,0.5,33.7,27.0,33.5,13.3
10485802,2023-04-09,TSV GWD Minden,TBV Lemgo,36,35,2.9,7.5,1.7000000000000002,"[{'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 25.5, 'zakroky': 12, 'strely_proti': 47}, {'jmeno': 'Niclas Pieczkowski', 'goly': 5}, {'jmeno': 'Maximilian Janke', 'goly': 0}, {'jmeno': 'Tomas Urban', 'goly': 0}, {'jmeno': 'Mats Korte', 'goly': 5}, {'jmeno': 'Max Staar', 'goly': 0}, {'jmeno': 'Mathias Bitsch', 'goly': 9}, {'jmeno': 'Doruk Pehlivan', 'goly': 3}, {'jmeno': 'Yahav Shamir', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Sveinn Johannsson', 'goly': 4}, {'jmeno': 'Philipp Ahouansou', 'goly': 9}, {'jmeno': 'Florian Kranzmann', 'goly': 0}, {'jmeno': 'Magnus Holpert', 'goly': 0}, {'jmeno': 'Besard Hakaj', 'goly': 1}, {'jmeno': 'Mohamed Amine Darmoul', 'goly': 0}, {'jmeno': 'Theodor Teuteberg', 'goly': 0}]","[{'jmeno': 'Bobby Schagen', 'goly': 0}, {'jmeno': 'Gedeon Guardiola', 'goly': 4}, {'jmeno': 'Tim Suton', 'goly': 6}, {'jmeno': 'Jan Brosch', 'goly': 4}, {'jmeno': 'Lukas Zerbe', 'goly': 4}, {'jmeno': 'Frederik Simak', 'goly': 3}, {'jmeno': 'Finn Zecher', 'uspesnost_zakroku_procenta': 9.1, 'zakroky': 1, 'strely_proti': 11}, {'jmeno': 'Urh Kastelic', 'uspesnost_zakroku_procenta': 26.5, 'zakroky': 9, 'strely_proti': 34}, {'jmeno': 'Lukas Hutecek', 'goly': 3}, {'jmeno': 'Samuel Zehnder', 'goly': 7}, {'jmeno': 'Emil Buhl Laerke', 'goly': 0}, {'jmeno': 'Niels Versteijnen', 'goly': 3}, {'jmeno': 'Niko Blaauw', 'goly': 1}, {'jmeno': 'Thomas Houtepen', 'goly': 0}, {'jmeno': 'Kian Schwarzer', 'goly': 0}]",1435.9368538008944,1568.9935807571892,-83.05672695629482,0.2,0.6,25.2,26.6,30.0,30.8,0.2,0.6,0.4,27.06666666666667,31.0,33.6,18.2
10485801,2023-04-09,THW Kiel,SC Magdeburg,34,34,1.55,8.5,3.3,"[{'jmeno': 'Tomas Mrkva', 'uspesnost_zakroku_procenta': 9.1, 'zakroky': 1, 'strely_proti': 11}, {'jmeno': 'Domagoj Duvnjak', 'goly': 1}, {'jmeno': 'Patrick Wiencek', 'goly': 3}, {'jmeno': 'Hendrik Pekeler', 'goly': 4}, {'jmeno': 'Niklas Landin', 'uspesnost_zakroku_procenta': 34.3, 'zakroky': 12, 'strely_proti': 35}, {'jmeno': 'Niclas Ekberg', 'goly': 9}, {'jmeno': 'Rune Dahmke', 'goly': 1}, {'jmeno': 'Harald Reinkind', 'goly': 4}, {'jmeno': 'Sander Sagosen', 'goly': 3}, {'jmeno': 'Yannick Fraatz', 'goly': 0}, {'jmeno': 'Nikola Bilyk', 'goly': 4}, {'jmeno': 'Miha Zarabec', 'goly': 0}, {'jmeno': 'Magnus Landin', 'goly': 1}, {'jmeno': 'Petter Overby', 'goly': 2}, {'jmeno': 'Eric Johansson', 'goly': 2}, {'jmeno': 'Henri Pabst', 'goly': 0}, {'jmeno': 'Filip Jicha', 'goly': 0}]","[{'jmeno': 'Tim Hornke', 'goly': 4}, {'jmeno': 'Matthias Musche', 'goly': 0}, {'jmeno': 'Philipp Weber', 'goly': 0}, {'jmeno': 'Marko Bezjak', 'goly': 0}, {'jmeno': 'Vladan Lipovina', 'goly': 0}, {'jmeno': 'Lukas Mertens', 'goly': 2}, {'jmeno': 'Michael Damgaard', 'goly': 5}, {'jmeno': 'Daniel Pettersson', 'goly': 0}, {'jmeno': 'Oscar Bergendahl', 'goly': 2}, {'jmeno': ""Christian O'Sullivan"", 'goly': 0}, {'jmeno': 'Kay Smits', 'goly': 10}, {'jmeno': 'Piotr Chrapkowski', 'goly': 0}, {'jmeno': 'Gisli Thorgeir Kristjansson', 'goly': 8}, {'jmeno': 'Nikola Portner', 'uspesnost_zakroku_procenta': 21.9, 'zakroky': 7, 'strely_proti': 32}, {'jmeno': 'Lucas Meister', 'goly': 2}, {'jmeno': 'Mike Jensen', 'uspesnost_zakroku_procenta': 11.1, 'zakroky': 1, 'strely_proti': 9}]",1870.9973729019355,1711.3023982153532,209.69497468658233,0.8,0.6,29.4,24.4,34.6,30.2,1.0,0.4,0.0,32.133333333333326,35.2,33.3,28.1
10485796,2023-04-09,HC Erlangen,ASV Hamm-Westfalen,37,27,1.11,15.0,11.0,"[{'jmeno': 'Johannes Sellin', 'goly': 0}, {'jmeno': 'Steffen Fath', 'goly': 0}, {'jmeno': 'Nikolai Link', 'goly': 1}, {'jmeno': 'Nico Büdel', 'goly': 3}, {'jmeno': 'Christoph Steinert', 'goly': 11}, {'jmeno': 'Sebastian Firnhaber', 'goly': 3}, {'jmeno': 'Tim Zechel', 'goly': 1}, {'jmeno': 'Lutz Heiny', 'goly': 3}, {'jmeno': 'Antonio Metzner', 'goly': 3}, {'jmeno': 'Hampus Olsson', 'goly': 6}, {'jmeno': 'Simon Jeppsson', 'goly': 2}, {'jmeno': 'Klemen Ferlin', 'uspesnost_zakroku_procenta': 50.0, 'zakroky': 8, 'strely_proti': 16}, {'jmeno': 'Justin Kurch', 'goly': 1}, {'jmeno': 'Yannik Bialowas', 'goly': 3}, {'jmeno': 'Bertram Obling', 'uspesnost_zakroku_procenta': 26.9, 'zakroky': 7, 'strely_proti': 26}, {'jmeno': 'Manuel Zehnder', 'goly': 0}]","[{'jmeno': 'Benjamin Meschke', 'goly': 1}, {'jmeno': 'Vladimir Bozic', 'uspesnost_zakroku_procenta': 31.6, 'zakroky': 6, 'strely_proti': 19}, {'jmeno': 'Mait Patrail', 'goly': 4}, {'jmeno': 'Marian Orlowski', 'goly': 6}, {'jmeno': 'Markus Fuchs', 'goly': 0}, {'jmeno': 'Felix Hertlein', 'uspesnost_zakroku_procenta': 21.4, 'zakroky': 6, 'strely_proti': 28}, {'jmeno': 'Fabian Huesmann', 'goly': 8}, {'jmeno': 'Bjorn Zintel', 'goly': 1}, {'jmeno': 'Savvas Savvas', 'goly': 2}, {'jmeno': 'Andreas Bornemann', 'goly': 0}, {'jmeno': 'Jan Von Boenigk', 'goly': 1}, {'jmeno': 'Jan Pretzewofsky', 'goly': 0}, {'jmeno': 'Tim Wieling', 'goly': 2}, {'jmeno': 'Yonatan Dayan', 'goly': 1}, {'jmeno': 'Alexander Schulze', 'goly': 1}, {'jmeno': 'Stefan Bauer', 'goly': 0}, {'jmeno': 'Michael Lerscht', 'goly': 0}]",1478.3843657792172,1482.6916746440363,45.692691135180894,0.6,0.0,29.8,29.4,26.666666666666668,35.666666666666664,0.4,0.0,0.5,33.4,27.000000000000004,26.9,20.3
10485803,2023-04-09,Rhein Neckar Löwen,VfL Gummersbach,37,42,1.32,10.0,4.75,"[{'jmeno': 'Uwe Gensheimer', 'goly': 6}, {'jmeno': 'Patrick Groetzki', 'goly': 8}, {'jmeno': 'Mikael Appelgren', 'uspesnost_zakroku_procenta': 26.7, 'zakroky': 12, 'strely_proti': 45}, {'jmeno': 'Jannik Kohlbacher', 'goly': 5}, {'jmeno': 'Albin Lagergren', 'goly': 2}, {'jmeno': 'Olle Forsell Schefvert', 'goly': 4}, {'jmeno': 'Lukas Nilsson', 'goly': 1}, {'jmeno': 'Joel Birlehm', 'uspesnost_zakroku_procenta': 35.7, 'zakroky': 5, 'strely_proti': 14}, {'jmeno': 'Ymir Orn Gislason', 'goly': 1}, {'jmeno': 'Benjamin Helander', 'goly': 0}, {'jmeno': 'Niclas Kirkelokke', 'goly': 3}, {'jmeno': 'Juri Knorr', 'goly': 4}, {'jmeno': 'Kristjan Horzen', 'goly': 3}, {'jmeno': 'David Spath', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Niklas Michalski', 'goly': 0}, {'jmeno': 'Robert Timmermeister', 'goly': 0}]","[{'jmeno': 'Lukas Blohme', 'goly': 8}, {'jmeno': 'Tom Jansen', 'goly': 3}, {'jmeno': 'Tilen Kodrin', 'goly': 2}, {'jmeno': 'Tibor Ivanisevic', 'uspesnost_zakroku_procenta': 30.8, 'zakroky': 16, 'strely_proti': 52}, {'jmeno': 'Ellidi Vidarsson', 'goly': 8}, {'jmeno': 'Stepan Zeman', 'goly': 0}, {'jmeno': 'Julian Koster', 'goly': 8}, {'jmeno': 'Jonas Stuber', 'goly': 0}, {'jmeno': 'Fabian Norsten', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Miro Schluroff', 'goly': 1}, {'jmeno': 'Tom Kiesler', 'goly': 1}, {'jmeno': 'Ole Pregler', 'goly': 5}, {'jmeno': 'Mathis Haseler', 'goly': 0}, {'jmeno': 'Finn Schroven', 'goly': 2}, {'jmeno': 'Paul Ohl', 'goly': 4}]",1633.849022549822,1343.3985194232941,340.4505031265278,0.2,0.2,29.8,30.6,29.4,32.8,0.2,0.2,0.8,33.666666666666664,30.23333333333333,21.8,24.2
10485786,2023-04-20,ASV Hamm-Westfalen,TSV GWD Minden,31,26,2.9,7.5,1.7000000000000002,"[{'jmeno': 'Benjamin Meschke', 'goly': 0}, {'jmeno': 'Vladimir Bozic', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 8}, {'jmeno': 'Mait Patrail', 'goly': 3}, {'jmeno': 'Markus Fuchs', 'goly': 0}, {'jmeno': 'Felix Hertlein', 'uspesnost_zakroku_procenta': 30.8, 'zakroky': 8, 'strely_proti': 26}, {'jmeno': 'Fabian Huesmann', 'goly': 8}, {'jmeno': 'Bjorn Zintel', 'goly': 3}, {'jmeno': 'Savvas Savvas', 'goly': 8}, {'jmeno': 'Andreas Bornemann', 'goly': 5}, {'jmeno': 'Jan Von Boenigk', 'goly': 1}, {'jmeno': 'Jan Pretzewofsky', 'goly': 2}, {'jmeno': 'Tim Wieling', 'goly': 1}, {'jmeno': 'Yonatan Dayan', 'goly': 0}, {'jmeno': 'Alexander Schulze', 'goly': 0}, {'jmeno': 'Stefan Bauer', 'goly': 0}]","[{'jmeno': 'Malte Semisch', 'uspesnost_zakroku_procenta': 28.9, 'zakroky': 11, 'strely_proti': 38}, {'jmeno': 'Niclas Pieczkowski', 'goly': 1}, {'jmeno': 'Maximilian Janke', 'goly': 0}, {'jmeno': 'Tomas Urban', 'goly': 6}, {'jmeno': 'Mats Korte', 'goly': 0}, {'jmeno': 'Max Staar', 'goly': 0}, {'jmeno': 'Mathias Bitsch', 'goly': 2}, {'jmeno': 'Doruk Pehlivan', 'goly': 1}, {'jmeno': 'Yahav Shamir', 'uspesnost_zakroku_procenta': 20.0, 'zakroky': 1, 'strely_proti': 5}, {'jmeno': 'Luka Sebetic', 'goly': 3}, {'jmeno': 'Sveinn Johannsson', 'goly': 1}, {'jmeno': 'Philipp Ahouansou', 'goly': 2}, {'jmeno': 'Florian Kranzmann', 'goly': 3}, {'jmeno': 'Magnus Holpert', 'goly': 0}, {'jmeno': 'Besard Hakaj', 'goly': 3}, {'jmeno': 'Mohamed Amine Darmoul', 'goly': 4}]",1473.9992858899623,1448.282897346804,75.71638854315825,0.0,0.4,26.75,36.0,27.6,28.8,0.0,0.2,0.5,24.75,30.650000000000002,22.9,29.7
10485790,2023-04-20,MT Melsungen,HC Erlangen,31,18,1.55,8.0,3.4,"[{'jmeno': 'Kai Hafner', 'goly': 1}, {'jmeno': 'Julius Kuhn', 'goly': 2}, {'jmeno': 'Timo Kastening', 'goly': 6}, {'jmeno': 'Rogerio Moraes Ferreira', 'goly': 3}, {'jmeno': 'Nebojsa Simic', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 0}, {'jmeno': 'Dimitri Ignatow', 'goly': 1}, {'jmeno': 'Gleb Kalarash', 'goly': 0}, {'jmeno': 'Arnar Freyr Arnarsson', 'goly': 1}, {'jmeno': 'Domagoj Pavlovic', 'goly': 0}, {'jmeno': 'Aidenas Malasinskas', 'goly': 0}, {'jmeno': 'Adam Morawski', 'uspesnost_zakroku_procenta': 51.5, 'zakroky': 17, 'strely_proti': 33}, {'jmeno': 'David Mandić', 'goly': 4}, {'jmeno': 'Agustin Casado Marcelo', 'goly': 3}, {'jmeno': 'Andre Gomes', 'goly': 5}, {'jmeno': 'Elvar Orn Jonsson', 'goly': 4}, {'jmeno': 'Florian Drosten', 'goly': 1}]","[{'jmeno': 'Johannes Sellin', 'goly': 4}, {'jmeno': 'Steffen Fath', 'goly': 0}, {'jmeno': 'Nikolai Link', 'goly': 0}, {'jmeno': 'Nico Büdel', 'goly': 1}, {'jmeno': 'Christoph Steinert', 'goly': 3}, {'jmeno': 'Sebastian Firnhaber', 'goly': 2}, {'jmeno': 'Tim Zechel', 'goly': 0}, {'jmeno': 'Lutz Heiny', 'goly': 2}, {'jmeno': 'Antonio Metzner', 'goly': 3}, {'jmeno': 'Christopher Bissel', 'goly': 2}, {'jmeno': 'Hampus Olsson', 'goly': 0}, {'jmeno': 'Simon Jeppsson', 'goly': 0}, {'jmeno': 'Klemen Ferlin', 'uspesnost_zakroku_procenta': 23.8, 'zakroky': 5, 'strely_proti': 21}, {'jmeno': 'Yannik Bialowas', 'goly': 0}, {'jmeno': 'Bertram Obling', 'uspesnost_zakroku_procenta': 35.0, 'zakroky': 7, 'strely_proti': 20}, {'jmeno': 'Manuel Zehnder', 'goly': 0}]",1591.4438758198824,1487.0767545332913,154.3671212865911,0.2,0.6,24.8,25.0,31.8,29.8,0.2,0.4,0.8,24.933333333333334,36.00000000000001,35.3,26.7
10485789,2023-04-20,HSV Hamburg,Frisch Auf Göppingen,31,28,1.55,8.0,3.4,"[{'jmeno': 'Jens Vortmann', 'uspesnost_zakroku_procenta': 29.7, 'zakroky': 11, 'strely_proti': 37}, {'jmeno': 'Johannes Bitter', 'uspesnost_zakroku_procenta': 0.0, 'zakroky': 0, 'strely_proti': 1}, {'jmeno': 'Nicolai Theilinger', 'goly': 1}, {'jmeno': 'Tobias Schimmelbauer', 'goly': 0}, {'jmeno': 'Lukas Ossenkopp', 'goly': 0}, {'jmeno': 'Casper Mortensen', 'goly': 8}, {'jmeno': 'Azat Valiullin', 'goly': 2}, {'jmeno': 'Thies Bergemann', 'goly': 0}, {'jmeno': 'Niklas Weller', 'goly': 5}, {'jmeno': 'Dominik Axmann', 'goly': 5}, {'jmeno': 'Dani Baijens', 'goly': 3}, {'jmeno': 'Frederik Bo Andersen', 'goly': 6}, {'jmeno': 'Thore Feit', 'goly': 1}]","[{'jmeno': 'Tim Kneule', 'goly': 0}, {'jmeno': 'Marcel Schiller', 'goly': 6}, {'jmeno': 'Daniel Rebmann', 'uspesnost_zakroku_procenta': 25.0, 'zakroky': 5, 'strely_proti': 20}, {'jmeno': 'David Schmidt', 'goly': 2}, {'jmeno': 'Till Hermann', 'goly': 0}, {'jmeno': 'Blaz Blagotinsek', 'goly': 4}, {'jmeno': 'Marin Sego', 'uspesnost_zakroku_procenta': 11.8, 'zakroky': 2, 'strely_proti': 17}, {'jmeno': 'Kresimir Kozina', 'goly': 5}, {'jmeno': 'Gilberto Duarte Brito', 'goly': 0}, {'jmeno': 'Josip Sarac', 'goly': 5}, {'jmeno': 'Axel Goller', 'goly': 0}, {'jmeno': 'Nils Roller', 'goly': 0}, {'jmeno': 'Jon Lindenchrone', 'goly': 1}, {'jmeno': 'Markus Bauer', 'goly': 0}]",1517.7257315746579,1531.3200887674677,36.405642807190134,0.6,0.4,32.2,31.2,28.8,27.0,0.6666666666666666,0.2,0.5,23.5,21.349999999999998,14.3,32.4
